Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020
Myanmar,MMR,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/mm/flat/64.png,53708395,53.7083931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0026598664,.0026598664,.0026598664,.0026598664,.0026598664,.0026598664,.0026598664,0,.0053197327,.0053197327,.0053197327,.0053197327,.0079795988,.0079795988,.0079795988,.0026598664,.0026598664,.0026598664,.0053197327,.0026598664,.0026598664,.0026598664,.0026598664,.0026598664,.0026598664,0,0,0,0,.0026598664,.0026598664,.0026598664,.0026598664,.0026598664,.0026598664,.0026598664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malta,MLT,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/mt/flat/64.png,484630,.4846299887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2947756946,.5895513892,.5895513892,.8843271136,.8843271136,.8843271136,.8843271136,.5895513892,.2947756946,.2947756946,0,0,0,0,0,0,0,.2947756946,.2947756946,.2947756946,.2947756946,.2947756946,.2947756946,.2947756946,0,0,0,.2947756946,.2947756946,.2947756946,.2947756946,.2947756946,.2947756946,.2947756946,0,.2947756946,.2947756946,.2947756946,.2947756946,.2947756946,.2947756946,.2947756946,0,0,0,0,0,0,0,.2947756946,.2947756946,.8843271136,.8843271136,.8843271136,.8843271136,.8843271136,.5895513892,.5895513892,0,0,0,0,0,0,0,0,0,0
Mali,MLI,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/ml/flat/64.png,19077690,19.07769012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0074881781,.0149763562,.0149763562,.0224645343,.0224645343,.0224645343,.0224645343,.0299527124,.0224645343,.0224645343,.0299527124,.0299527124,.0299527124,.0299527124,.0299527124,.0374408923,.0599054247,.0449290685,.0449290685,.0449290685,.0449290685,.0374408923,.0299527124,.0074881781,.0299527124,.0599054247,.0599054247,.0599054247,.0673936009,.0673936009,.0748817846,.0599054247,.0374408923,.0374408923,.0374408923,.0299527124,.0449290685,.0599054247,.0524172485,.0449290685,.0673936009,.0823699608,.0823699608,.0748817846,.0599054247,.0898581371,.104834497,.0823699608,.0823699608,.104834497,.0973463133,.0973463133,.0823699608,.104834497,.1198108494,.1123226732,.0973463133,.1123226732,.1272990257,.1123226732,.0898581371,.0823699608,.0973463133,.0898581371,.0823699608,.0599054247,.0673936009,.0973463133,.104834497,.104834497,.0973463133,.104834497,.1198108494,.1272990257,.0898581371,.104834497,.104834497,.104834497
North Macedonia,MKD,Europe,Southern Europe,,.,.,.,,,2082958,2.082957983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0685837865,.137167573,.137167573,.2057513595,.2057513595,.2057513595,.274335146,.3429189324,.3429189324,.4800865054,.5486702919,.5486702919,.6172540784,.8915892243,.8230054379,1.097340584,1.165924311,1.234508157,1.303091884,1.37167573,1.165924311,1.097340584,1.028756738,1.234508157,1.097340584,1.097340584,1.165924311,1.028756738,1.165924311,1.097340584,.7544216514,.7544216514,.6858378649,.5486702919,.6858378649,.6858378649,.7544216514,1.097340584,1.165924311,1.440259457,1.646010876,1.57742703,1.57742703,1.37167573,1.028756738,1.028756738,.8230054379,.6172540784,.6172540784,.4800865054,.4115027189,.4115027189,.4800865054,.4115027189,.4800865054,.4800865054,.6858378649,.8915892243,.9601730108,1.028756738,1.097340584,1.028756738,1.028756738,.8230054379,.6172540784,.6858378649,.6172540784,.6858378649,.9601730108,1.234508157,1.37167573,1.851762176,1.714594603,1.783178449,1.783178449,1.57742703,1.37167573,1.37167573,1.097340584,1.097340584,1.303091884,1.508843303,1.508843303,1.920346022,2.400432587
Mexico,MEX,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/mx/flat/64.png,126190788,126.1907883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0011320726,.0022641453,.0022641453,.0033962179,.0045282906,.0056603635,.0067924359,.0079245083,.0113207269,.0158490166,.0192452352,.0271697436,.0271697436,.0350942537,.0475470535,.0543394871,.0713205785,.0837733746,.1098110527,.1267921329,.155093953,.163018465,.1958485693,.2196221054,.2286786735,.2343390435,.2999992669,.311319977,.3305652142,.3543387353,.4267913997,.4415083528,.4301876128,.5105648041,.589809835,.6599983573,.7641490698,.7415075898,.7528283,.8173564672,.8060357571,.8626393676,.8943374157,.8501865864,.8558469415,.9090543389,.9475448132,1.061884165,1.100374579,1.24754405,1.344902277,1.462637901,1.48414731,1.473958611,1.606411099,1.716222167,1.716222167,1.819240808,1.915466905,1.938108444,1.991315842,1.969806433,2.116975784,2.301503658,2.515465498,2.41584301,2.509805202,2.604899168,2.793955326,2.838106155,2.868672132,2.746408224,2.943388939,2.870936394,2.868672132,2.833577871,3.545651674,3.963386536,4.250932693,4.224895,4.266781807,4.399234295,4.541875362,4.107159615,3.847914934,3.710934162,3.804896355,3.896594048
Maldives,MDV,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/mv/flat/64.png,515696,.5156959891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2770181298,.2770181298,.2770181298,.2770181298,.2770181298,.2770181298,.5540362597,.2770181298,.5540362597,.5540362597,.5540362597,.5540362597,.5540362597,.2770181298,.5540362597,.2770181298,.2770181298,.2770181298,.2770181298,.2770181298,.2770181298,0,0,0,0,0,0,.2770181298,.2770181298,.2770181298,.2770181298,.2770181298,.2770181298,.5540362597,.5540362597,.5540362597,.5540362597,.5540362597,.8310543895,.8310543895,.5540362597,.2770181298,.2770181298,.2770181298,.2770181298,0,0
Madagascar,MDG,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/mg/flat/64.png,26262368,26.26236725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0054396139,.0054396139,.0108792279,.0108792279,.0108792279,.0108792279,.0108792279,.0054396139,.0054396139,0,0,0,.0163188428,.0217584558,.0217584558,.0217584558,.0217584558,.0217584558,.0271980707,.0108792279,.0108792279,.0163188428,.0163188428,.0163188428,.0217584558,.0163188428,.0163188428,.0108792279,.0054396139
Moldova,MDA,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/md/flat/64.png,2706049,2.706048965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0527917817,.0527917817,.0527917817,.0527917817,.0527917817,.0527917817,.0527917817,0,0,.0527917817,.0527917817,.0527917817,.0527917817,.1583753377,.2111671269,.2639589012,.3167506754,.5279178023,.6862931252,.8974602818,.9502520561,1.161419153,1.214210987,1.108627439,.9502520561,.8446685076,.8446685076,.9502520561,1.003043771,1.319794536,1.425378084,1.425378084,1.900504112,1.847712278,1.689337015,1.530961633,1.37258625,1.478169799,1.953295827,1.530961633,1.689337015,1.636545181,1.900504112,1.900504112,2.006087542,1.583753467,1.530961633,1.583753467,1.74212873,1.689337015,1.530961633,1.478169799,1.953295827,2.322838306,2.270046473,2.428421974,2.217254877,2.586797237,2.745172501,2.428421974,2.217254877,2.217254877,2.058879375,2.270046473,2.058879375,1.847712278,1.847712278,2.058879375,2.322838306,2.428421974,2.428421974,2.586797237,2.692380905,2.586797237,2.37563014,2.322838306,2.111671209,1.900504112,1.74212873,1.847712278,2.111671209,2.428421974,2.534005404,3.061923265,3.220298529,3.167506933,3.273090363,3.537049294,3.431465626
Morocco,MAR,Africa,Northern Africa,,.,.,.,Africa,https://www.countryflags.io/ma/flat/64.png,36029138,36.02913666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0039650449,.0039650449,.0039650449,.0039650449,.0039650449,.0039650449,.0039650449,.0039650449,.0039650449,.0039650449,.0079300897,.0079300897,.0118951341,.0118951341,.0118951341,.0158601794,.0356854051,.0793008953,.0872309878,.0872309878,.1149863005,.122916393,.1308464855,.1308464855,.0991261229,.1348115206,.1744619757,.1863571107,.2141124159,.2141124159,.2101473808,.2339376509,.2061823308,.1903221458,.1823920608,.1427416205,.1348115206,.1308464855,.1110212579,.1030911654,.0911960304,.0674057603,.0753358528,.0872309878,.0991261229,.0911960304,.0872309878,.0793008953,.0753358528,.0793008953,.0753358528,.0594756715,.0515455827,.055510629,.0515455827,.0674057603,.0634407178,.0594756715,.0515455827,.0594756715,.0515455827,.055510629,.0356854051,.0277553145,.0198252238,.0277553145,.0158601794,.0237902682,.0158601794,.0158601794,.0198252238,.0237902682,.0237902682,.0277553145,.0237902682,.0277553145,.0317203589,.0356854051,.0317203589,.0237902682,.0198252238,.0237902682,.0237902682,.0198252238,.0158601794,.0158601794,.0237902682,.0237902682,.0158601794,.0118951341,.0118951341,.0158601794,.0198252238,.0118951341,.0158601794,.0158601794,.0158601794
Latvia,LVA,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/lv/flat/64.png,1927174,1.927173972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0741277859,.0741277859,.0741277859,.0741277859,.1482555717,.1482555717,.222383365,.1482555717,.1482555717,.2965111434,.2965111434,.222383365,.222383365,.1482555717,.1482555717,.1482555717,0,0,.2965111434,.4447667301,.4447667301,.5188944936,.5188944936,.5188944936,.5930222869,.2965111434,.2965111434,.2965111434,.2965111434,.2965111434,.2965111434,.222383365,.2965111434,.1482555717,.222383365,.1482555717,.1482555717,.1482555717,.1482555717,.0741277859,.1482555717,.0741277859,.0741277859,.0741277859,.0741277859,.0741277859,.222383365,.1482555717,.222383365,.222383365,.222383365,.222383365,.222383365,.0741277859,.1482555717,.1482555717,.1482555717,.1482555717,.1482555717,.1482555717,.1482555717,.0741277859,.0741277859,.0741277859,.0741277859,.0741277859,.1482555717,.1482555717,.1482555717,.0741277859,.1482555717,.222383365,.222383365
Luxembourg,LUX,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/lu/flat/64.png,607950,.6079499722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2349817455,.2349817455,.2349817455,.2349817455,.469963491,.9399269819,.9399269819,1.644872189,1.644872189,1.644872189,1.644872189,1.409890413,1.174908757,2.584799051,2.349817514,3.054762602,3.289744377,3.524726152,4.934616566,4.934616566,3.759707928,3.054762602,3.524726152,4.464653015,4.934616566,3.994689703,5.169598103,5.404580116,7.284433842,7.049452305,6.579488754,5.404580116,5.404580116,3.994689703,4.229671478,2.349817514,1.644872189,1.409890413,2.584799051,2.584799051,3.289744377,3.054762602,3.054762602,3.524726152,3.054762602,2.584799051,2.114835739,1.644872189,1.644872189,1.644872189,1.879853964,1.879853964,1.644872189,2.114835739,2.349817514,1.879853964,2.114835739,1.174908757,1.174908757,1.409890413,1.174908757,.7049452066,.9399269819,.7049452066,1.409890413,1.409890413,1.644872189,1.409890413,1.409890413,1.174908757,1.174908757,.7049452066,.7049452066,.2349817455,.2349817455,.2349817455,.2349817455,.2349817455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lithuania,LTU,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/lt/flat/64.png,2801543,2.801542997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0509923063,.0509923063,.0509923063,.1019846126,.2039692253,.2039692253,.2549615502,.3059538603,.3059538603,.3059538603,.3059538603,.2039692253,.2549615502,.2039692253,.2039692253,.3059538603,.4079384506,.3569461405,.3569461405,.3569461405,.6629000306,.6119077206,.5099231005,.4589307606,.7138922811,.7648845911,.8158769011,.5609154105,.5099231005,.6119077206,.6629000306,.4589307606,.4079384506,.4079384506,.3569461405,.4079384506,.3059538603,.2039692253,.3059538603,.3569461405,.2549615502,.2549615502,.2549615502,.2549615502,.2549615502,.1019846126,.1529769301,.2039692253,.2039692253,.1529769301,.2039692253,.2039692253,.2039692253,.3059538603,.2549615502,.2549615502,.3059538603,.3059538603,.4589307606,.5099231005,.3059538603,.3569461405,.3569461405,.4079384506,.3569461405,.2039692253,.2549615502,.3059538603,.3569461405,.3569461405,.3569461405,.3569461405,.3569461405,.3059538603,.2549615502,.1529769301,.1529769301,.0509923063,.0509923063,.0509923063,.0509923063,.1529769301,.1529769301,.1529769301,.2039692253,.2039692253
Lesotho,LSO,Africa,Sub-Saharan Africa,Southern Africa,.,.,.,Africa,https://www.countryflags.io/ls/flat/64.png,2108132,2.108131886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,LKA,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/lk/flat/64.png,21670000,21.67000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0065923925,.0065923925,.0131847849,.0131847849,.0197771769,.0263695698,.0263695698,.0263695698,.0263695698,.0197771769,.0263695698,.0263695698,.0197771769,.0197771769,.0131847849,.0131847849,.0131847849,.0065923925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0065923925,.0131847849,.0131847849,.0131847849,.0131847849,.0131847849,.0131847849,.0065923925,0,0,0,0,0,0,0,0,0,0,0,0,0,.0065923925,.0065923925,.0065923925,.0065923925,.0065923925,.0065923925,.0065923925,.0065923925,.0065923925,.0065923925,.0065923925,.0065923925,.0065923925,.0065923925,0,0,0,0,0,0,0
Libya,LBY,Africa,Northern Africa,,.,.,.,Africa,https://www.countryflags.io/ly/flat/64.png,6678567,6.678566933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0213903897,.0213903897,.0213903897,.0213903897,.0213903897,.0213903897,.0213903897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0213903897,.0213903897,.0213903897,.0213903897,.0213903897,.0213903897,.0213903897,.0213903897,.0213903897,.0213903897,.0213903897,.0213903897,.0213903897,.0213903897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0213903897,.0427807793,.0427807793,.0427807793,.0427807793,.0427807793,.0427807793,.0213903897,0,0,0,0,0,0,0,0,.0213903897,.0641711652,.1069519445
Liberia,LBR,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/lr/flat/64.png,4818977,4.818976879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0296447035,.0889341086,.0889341086,.0889341086,.118578814,.118578814,.1482235193,.118578814,.059289407,.0889341086,.0889341086,.059289407,.059289407,.059289407,.059289407,.0889341086,.059289407,.059289407,.059289407,.059289407,.0296447035,.118578814,.118578814,.118578814,.2371576279,.2371576279,.2371576279,.2964470387,.20751293,.1778682172,.1778682172,.118578814,.118578814,.118578814,.059289407,.059289407,.059289407,.059289407,0,0,0,0,0,.0296447035,.059289407,.0889341086,.0889341086,.0889341086,.118578814,.1778682172,.1482235193,.118578814,.0889341086,.118578814,.118578814,.0889341086,.0296447035,.0296447035,.0296447035,.059289407,.0296447035,.0296447035,.0889341086,.0889341086,.0889341086,.0889341086,.0889341086,.0889341086,.0889341086,.059289407,.059289407,.059289407
Lebanon,LBN,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/lb/flat/64.png,6848925,6.848925114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0208583307,.0625749901,.0625749901,.0625749901,.0625749901,.0625749901,.0625749901,.0417166613,0,.0208583307,.0208583307,.0208583307,.0208583307,.0208583307,.0208583307,.0625749901,.0417166613,.0834333226,.0834333226,.1251499802,.1460083127,.1668666452,.1668666452,.2085833102,.1877249777,.1877249777,.1668666452,.1668666452,.1460083127,.1042916551,.0625749901,.0625749901,.0625749901,.0417166613,.0208583307,.0417166613,.0417166613,.0417166613,.0208583307,.0208583307,.0208583307,.0208583307,0,.0208583307,.0208583307,.0208583307,.0625749901,.0625749901,.0625749901,.0625749901,.0417166613,.0417166613,.0417166613,.0208583307,.0208583307,.0208583307,.0208583307,.0208583307,.0208583307,.0417166613,.0208583307,.0208583307,.0208583307,.0208583307,.0208583307,.0208583307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0208583307,.0208583307,.0208583307,.0208583307,.0417166613,.0417166613,.0625749901,.0625749901,.0625749901,.0625749901,.0625749901,.0625749901,.0625749901,.0625749901,.0417166613
Laos,LAO,Asia,South-eastern Asia,,.,.,.,,,7061507,7.061507225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,KWT,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/kw/flat/64.png,4137309,4.137309074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0345290005,.0345290005,.0345290005,.0345290005,.0345290005,.0345290005,.0345290005,0,0,.0345290005,.069058001,.069058001,.069058001,.1381160021,.1726450026,.2071740031,.2417030036,.2762320042,.3452900052,.3798190057,.3452900052,.4488770068,.4488770068,.4488770068,.4143480062,.3798190057,.4143480062,.517934978,.4834060073,.6215220094,.6215220094,.586992979,.6215220094,.6215220094,.586992979,.5524640083,.6905800104,.8632249832,1.208514929,1.381160021,1.519276023,1.691920996,2.002681971,1.864565969,1.830036998,1.588333964,1.450217962,1.415688992,1.450217962,1.415688992,1.519276023,1.622862935,1.760978937,1.760978937,1.933624029,1.933624029,1.968153,1.933624029,1.899094939,1.864565969,1.899094939,1.760978937,1.726449966,1.691920996,1.795508027,1.691920996,1.622862935,1.553804994,1.484746933,1.415688992,1.208514929,1.104928017
Cambodia,KHM,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/kh/flat/64.png,16249798,16.24979782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyrgyzstan,KGZ,Asia,Central Asia,,.,.,.,Asia,https://www.countryflags.io/kg/flat/64.png,6322800,6.322800159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0225939676,.0225939676,.0225939676,.0903758705,.0903758705,.0903758705,.0903758705,.0903758705,.0903758705,.0903758705,.0225939676,.0225939676,.0225939676,.0225939676,0,0,0,.0451879352,.0451879352,.0451879352,.0677819028,.0677819028,.0677819028,.0677819028,.0225939676,.0225939676,.0225939676,0,0,0,.0451879352,.0451879352,.0677819028,.0903758705,.0903758705,.0903758705,.0903758705,.0451879352,.0451879352,.0225939676,0,0,.0451879352,.0451879352,.0451879352,.0451879352,.0451879352,.0451879352,.0451879352,0,0,0,.0451879352,.0451879352,.0451879352,.0451879352,.0451879352,.0451879352,.0451879352,0,.0225939676,.0903758705,.0903758705,.1355638057,.1355638057,.1355638057,.1581577808,.1581577808,.1355638057,.1355638057,.0903758705,.1129698381,.1129698381
Kenya,KEN,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/ke/flat/64.png,51393010,51.39300919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0027796999,.0027796999,.0027796999,.0027796999,.0027796999,.0027796999,.0027796999,.0055593997,.0083390996,.0083390996,.0083390996,.0138984993,.0138984993,.0138984993,.0111187994,.0083390996,.0083390996,.0111187994,.0083390996,.0083390996,.0111187994,.0111187994,.0111187994,.0138984993,.0166781992,.0138984993,.0138984993,.0111187994,.0083390996,.0083390996,.0055593997,0,0,0,.0027796999,.0083390996,.019457899,.0222375989,.0277969986,.0277969986,.0277969986,.0305766985,.0333563983,.0222375989,.0222375989,.0222375989,.0250172988,.0333563983,.0389157981,.0361360982,.0444751978,.0555939972,.0500345975,.0472548977,.0389157981,.0277969986,.0222375989,.0138984993,0,.0027796999,.0055593997,.0055593997,.0138984993,.0222375989,.0333563983,.0361360982,.0361360982,.0472548977,.0528142974,.0528142974,.0555939972,.0472548977,.0555939972,.0555939972,.0444751978,.0472548977,.0416954979,.0389157981,.0472548977,.0472548977,.0528142974
Kazakhstan,KAZ,Asia,Central Asia,,.,.,.,Asia,https://www.countryflags.io/kz/flat/64.png,18272430,18.27243042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0234545395,0,0,0,0,0,.0078181792,-.0156363584,.0078181792,.0078181792,.0078181792,.0156363584,.0234545395,.0156363584,.0390908979,.0312727168,.0390908979,.0390908979,.0312727168,.0312727168,.0390908979,.0312727168,.0390908979,.0312727168,.046909079,.0625454336,.0703636184,.0703636184,.0547272563,.0547272563,.0547272563,.0547272563,.0390908979,.0234545395,.0234545395,.0625454336,.0625454336,.0625454336,.046909079,.046909079,.046909079,.0390908979,0,0,.0156363584,.0312727168,.0312727168,.0390908979,.0390908979,.046909079,.046909079,.0312727168,.0234545395,.0234545395,.0156363584,.0156363584,.0234545395,.0234545395,.0234545395,.0234545395,.0234545395,.0234545395,.0234545395,.0078181792,.0078181792,.0078181792,0,.0156363584,.0156363584,.0156363584,.0156363584,.0234545395,.0390908979,.046909079,.0547272563,.0859999731,.1172726974,.1172726974,.1172726974,.1250908673,.1172726974,.1329090595,.1485454142,.1172726974,.1407272369,.1563635916,.1641817689
