Iso3,Country,image,idb,02Dec20,03Dec20,04Dec20,05Dec20,06Dec20,07Dec20,08Dec20,09Dec20,10Dec20,11Dec20,12Dec20,13Dec20,14Dec20,15Dec20,16Dec20,17Dec20,18Dec20,19Dec20,20Dec20,21Dec20,22Dec20,23Dec20,24Dec20,25Dec20,26Dec20,27Dec20,28Dec20,29Dec20,30Dec20,31Dec20,01Jan21,02Jan21,03Jan21,04Jan21,05Jan21,06Jan21,07Jan21,08Jan21,09Jan21,10Jan21,11Jan21,12Jan21,13Jan21,14Jan21,15Jan21,16Jan21,17Jan21,18Jan21,19Jan21,20Jan21,21Jan21,22Jan21,23Jan21,24Jan21,25Jan21,26Jan21,27Jan21,28Jan21,29Jan21,30Jan21,31Jan21,01Feb21,02Feb21,03Feb21,04Feb21,05Feb21,06Feb21,07Feb21,08Feb21,09Feb21,10Feb21,11Feb21,12Feb21,13Feb21,14Feb21,15Feb21,16Feb21,17Feb21,18Feb21,19Feb21,20Feb21,21Feb21,22Feb21,23Feb21,24Feb21,25Feb21,26Feb21,27Feb21,28Feb21,01Mar21,02Mar21,03Mar21,04Mar21,05Mar21,06Mar21,07Mar21,08Mar21,09Mar21,10Mar21,11Mar21,12Mar21,13Mar21,14Mar21,15Mar21,16Mar21,17Mar21,18Mar21,19Mar21,20Mar21,21Mar21,22Mar21,23Mar21,24Mar21,25Mar21,26Mar21,27Mar21,28Mar21,29Mar21,30Mar21,31Mar21,01Apr21,02Apr21,03Apr21,04Apr21,05Apr21,06Apr21,07Apr21,08Apr21,09Apr21,10Apr21,11Apr21,12Apr21,13Apr21,14Apr21,15Apr21,16Apr21,17Apr21,18Apr21,19Apr21,20Apr21,21Apr21,22Apr21,23Apr21,24Apr21,25Apr21,26Apr21,27Apr21,28Apr21,29Apr21,30Apr21,01May21,02May21,03May21,04May21,05May21,06May21,07May21,08May21,09May21,10May21,11May21,12May21,13May21,14May21,15May21,16May21,17May21,18May21,19May21,20May21,21May21,22May21,23May21,24May21,25May21,26May21,27May21,28May21,29May21,30May21,31May21,01Jun21,02Jun21,03Jun21
USA,United States,https://www.countryflags.io/us/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647.0385742,661.6309814,721.4384766,781.2459106,853.3416138,925.4373169,997.53302,1031.411133,1065.289307,1038.827393,1098.563599,1157.844849,1285.427246,1411.938477,1673.268066,1934.597656,1963.724121,2174.058838,2286.839355,2444.865479,2484.544434,2524.223389,2563.902344,2790.106201,2731.670898,2797.510986,2986.156006,3236.692139,3435.030518,3447.487305,3425.469238,3554.009277,3781.380371,3837.963135,3953.062012,4055.708008,4149.076172,4040.5,4034.270264,3939.994141,3906.98877,4136.789551,4411.222168,4458.264648,4558.891602,4762.837402,4891.769531,5068.77832,5074.276855,5104.667969,5087.755371,5253.676758,5034.018555,4962.145508,4886.489258,4656.094727,4463.102051,4427.609863,4290.56543,4452.975586,4607.439453,4752.913086,5036.12793,5311.046875,5563.42627,5946.931641,6155.085938,6252.69043,6364.330078,6605.763672,6609.963379,6642.374512,6586.021484,6638.41748,6835.297852,7049.074219,7779.902344,7306.46875,7430.433594,7453.719238,7572.259277,7663.993164,7515.182617,6882.066895,7618.087402,7621.03418,7643.46582,7624.685547,7685.495605,8033.395996,8194.479492,8300.321289,8441.049805,8477.00293,8658.094727,8888.402344,9148.880859,9405.09375,9441.549805,9347.053711,9178.59668,9272.016602,9291.671875,9284.241211,9523.862305,9617.485352,9840.880859,10359.70605,10195.49316,10248.90527,10252.32422,9797.131836,9777.663086,9571.954102,9229.203125,9253.085938,9021.553711,8762.986328,8644.585938,8419.839844,8390.344727,8317.004883,8171.856934,8051.753418,7800.135254,7793.822266,7403.344727,7001.775879,6717.375977,6527.603516,6390.230469,6393.027832,6071.216797,6176.947266,6480.276855,6718.308594,6609.209961,6394.374023,5973.088379,5896.914063,5775.909668,5602.785645,5423.551758,5513.932129,5597.644531,5753.285645,5732.381348,5595.200684,5456.94043,5358.403809,5213.427246,4953.338867,4593.479492,4269.623047,4026.680664,3837.500732,3767.41333,3367.38916,3059.42041
URY,Uruguay,https://www.countryflags.io/uy/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2990.876953,2990.876953,3409.968262,3703.941162,3864.056396,4420.483887,4981.343262,5412.900879,5412.900879,4713.794434,4085.592041,3370.25,3954.592285,4516.155762,4601.514648,4602.260254,5744.604004,6980.382813,8120.283203,8407.504883,8607.379883,8635.75,8635.335938,9278.03418,9926.571289,10860.71582,11051.60352,11388.44238,11354.93652,11354.89551,10689.29395,10354.77441,9863.826172,9891.243164,9498.120117,10105.69727,10120.60742,10741.56152,11289.74707,11773.90332,12390.0127,13341.7168,13669.32031,14301.08398,13701.66602,13221.81641,12752.94336,12237.31055,11751.78711,11227.87109,10601.98828,10864.15332,10831.10352,10738.04102,10526.56934,10390.35156,9469.087891,9454.964844,8924.794922,8467.931641,7974.788086,7579.469727,6389.165527,6680.736328,6687.777344,7166.880859,7540.372559,8036.581055,9105.080078,10808.78027,11400.03906,11390.7207,11740.39844,12094.58984,12064.06641,11446.59082,10651.48047,10368.11035,10422.03516,9962.272461,9432.102539,9189.113281,8844.530273,8674.930664,9100.814453,9096.961914,9274.430664,9547.77832,9832.681641,9857.03418
UKR,Ukraine,https://www.countryflags.io/ua/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.12252426,35.67385483,40.68093491,44.48747253,44.57711029,45.50233459,53.11860275,63.42089844,82.45677185,101.7519608,109.1697464,112.7169571,137.5506744,172.6178589,202.7675934,193.0191498,181.8460541,183.0370026,185.2684174,191.5944977,250.3172607,259.9952698,300.0919495,288.0960693,282.0101013,279.9355469,291.23349,243.2436371,239.5027313,241.937439,295.5458679,297.2186279,298.8913879,293.8426819,283.9661865,274.8196411,273.1228638,276.4715881,281.1408997,276.7437134,268.0325317,266.65271,271.2339783,255.0698242,233.2550812,230.9660339,231.7247772,238.1565094,237.8043518,232.3618774,240.8425293,244.9884338,243.3540802,247.7384796,244.3961639,258.9563904,439.5986938,622.7445679,736.8637695,736.3467407,727.8772583,695.2832031,643.5316162,496.344574,382.9841003,338.3589783,345.3445435,349.8970337,352.0740356,399.5804749,386.4288635,333.9889832,294.2652588,298.4943848,300.5145264,350.5629272,353.2009277,345.3797607,336.8190613,317.4342346,308.9151611,306.0178223,295.8500061,287.2028503,278.2003479,269.8125305,267.3538208,283.6460266,299.1506958,298.7697449,306.7637634,368.7120056,479.3128052
UGA,Uganda,https://www.countryflags.io/ug/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.33106422,26.02024841,41.9656601,55.93489456,60.16478729,74.60661316,76.97066498,93.09776306,128.8161163,112.4750137,98.11009979,138.2689972,155.1317291,184.5637512,193.5719147,173.4075317,199.0463715,224.6851959,206.002121,200.4032745,191.3583221,179.9927826,218.7085114,235.7297363,216.8787842,198.0278473,199.8749542,198.0693054,209.5986938,191.940155,159.9100037,163.7520142,172.3555756,167.8849335,162.6418762,156.6698761,158.5758209,156.1147919,153.6537781,146.4311829,169.0318604,194.2440186,226.6687317,206.5123749,208.2299652,209.9475708,211.6651611,172.710022,202.4730835,180.3405457,190.4187317,196.9235077,198.5363312,201.0921021,211.1702728,157.4289093,144.0203094,120.6037674,115.5295639,115.3473282,140.8253174,162.006546,184.4433746,199.1242828,220.3356018,238.0443115,255.753006,239.0023041,258.2441406,249.9348297,252.327301,254.7197723,264.6591797,266.476532,276.150116,390.23349,437.4544678,413.6868286,389.9191895,365.8973999
TUV,Tuvalu,https://www.countryflags.io/tv/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUR,Turkey,https://www.countryflags.io/tr/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.489868,1459.129517,1016.177185,954.4318848,933.9924316,816.2268677,797.6529541,815.7860718,1001.872375,1260.137085,1273.739136,1286.940308,1446.53064,1421.21814,1424.237671,1393.922119,1095.816162,1112.139282,1083.335205,916.1213379,873.729126,784.1134033,599.2644653,1465.630249,1923.126953,2107.817871,2634.022461,3293.907715,4214.379883,5291.510742,5132.158203,4900.08252,4766.656738,4607.947754,4613.916016,4158.165039,3617.308594,3361.641846,3438.275146,3429.216309,3362.179688,3096.188965,2946.440186,2742.463623,2529.308838,2375.462646,2376.574951,2129.782959,1994.581909,1809.559448,1635.532349,1711.077515,1804.249146,1865.109375,2185.957764,2556.759277,3092.406006,3347.553955,3648.318604,3655.555176,3584.676514,3478.319336,3284.876709,3171.644043,3116.642334,2857.62085,2816.379395,3025.203613,2921.202393,2971.506104,3236.37085,3334.165283,3168.695557,3384.469238,3266.197754,3547.689941,3586.040527,3245.361816,3368.572998,3476.365234,3197.350342,3144.063232,3011.609375,2941.289551,2720.728027,2352.302002,2588.14917,2589.216309,2560.433105,2336.75293,2117.994385,2091.166992,2227.735596,1866.681641,1962.806763,2014.35498,2289.472168,2421.280518,2872.281494,3191.731201,3348.379883,3176.886719,3255.201416,3296.713867,3558.688965,3420.600098,3296.462158,3252.393555,3391.492432,3318.140625,2991.126465,2515.559326,2160.551514,1621.826172,1511.448242,1447.446899,1481.974243,1618.872559,2357.513428,2555.514893,2917.365234,3789.062256,3699.026611,3949.728516,3835.742676,3229.019531,2932.595215,2641.406494,1708.975952,1707.165894,1583.085327,1753.282349,1696.934082,1988.285889,2351.229492
TUN,Tunisia,https://www.countryflags.io/tn/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.74929047,110.3741837,128.7112122,191.0286865,227.3877411,275.765625,324.1434937,395.1755371,427.7918396,447.2035217,433.1836243,438.1245728,431.0466919,423.968811,394.2367554,442.5714111,492.153656,555.4592896,585.6607666,621.6306763,721.7462769,736.2602539,775.6271362,816.5380249,840.40271,871.0488281,874.1862793,825.7034302,897.7174683,883.72229,880.1401367,905.4870605,954.007019,1017.090332,1090.277832,1111.993286,1138.106079,1162.464844,1156.202148,1151.755371,1153.47229,1056.42627,975.9570923,1158.055054,1183.253784,1130.052368,1074.20752,1059.137695,1138.309814,1317.647095,1222.941772,1269.040649,1394.515625,1372.795288,1311.312744,1231.721802,1051.96582,879.2877808,1005.862061,1120.689209,1384.231079,1649.329224,1903.940186,2158.55127,2411.148926,2329.759277,2236.462402,2170.883789,2090.741943,2030.57373,1981.831543,1940.389526,1901.689575,1850.229858,1875.366821,2018.715576,2152.577637
TTO,Trinidad and Tobago,https://www.countryflags.io/tt/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.22558594,50.09173965,54.95789719,59.8240509,64.69020844,69.55636597,72.82420349,76.09204865,74.49373627,72.89542389,71.29711151,69.69879913,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,68.10048676,180.3928223,292.6851501,404.9775085,517.2698364,629.5621948,741.8544922,854.1468506,972.4381714,952.0720215,834.9847412,839.6981812,900.6352539,959.1054688,1130.536865,1261.38269,1479.493408,1838.934082,2451.843506,2281.219727,2143.178955,1857.127075,1516.907227,1228.0802,894.6443481,397.0600891,1070.201904,1445.882568,1713.63855,1822.69397,1909.547607,1918.48999,1699.557007,1047.075073,639.0169678,370.0275269,232.5006256,114.9141083,75.23892975,52.31777954,135.9851227,242.5735931,353.0679321,407.5441895,641.5866089,812.0048218,917.1542969,1293.451782,1533.044556,1693.492676,2316.783447,2695.650391,2774.5896,2810.873047,2717.543701,2908.827393,2909.341309
TON,Tonga,https://www.countryflags.io/to/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6131.130859,6350.050293,6568.969727,6787.88916,7006.808594,7225.728027,7444.647461,7663.566895,7711.820313,7760.07373,7808.327148,7856.580078,7904.833496,7953.086914,8001.340332,7981.564453,7961.788574,7942.012695,7922.236328,7902.460449,7882.68457,7862.908691,7186.17627,6509.444336,5832.711914,5155.97998,4479.247559,3802.515381,3125.783203,3472.257324,3818.731689,4165.205566,4511.680176,4858.154297,5204.628418,5551.102539,5551.102539,5551.102539
TLS,Timor-Leste,https://www.countryflags.io/tl/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160.991943,1160.991943,1160.991943,1160.991943,1160.991943,1160.991943,1160.991943,1160.991943,1160.991943,1160.991943,1160.991943,1160.991943,1160.991943,1134.431152,1107.870483,1081.309692,1054.748901,1028.18811,1001.62738,975.0666504,975.0666504,975.0666504,975.0666504,975.0666504,975.0666504,975.0666504,975.0666504,1058.920166,1142.773804,1226.627319,1310.480957,1394.334473,1478.18811,1562.041626,1562.041626,1562.041626,1562.041626,1562.041626,1562.041626,1562.041626,1562.041626,1562.041626,1562.041626,1562.041626
TKM,Turkmenistan,https://www.countryflags.io/tm/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TJK,Tajikistan,https://www.countryflags.io/tj/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.72577095,29.23256493,29.7393589,30.24615288,30.75294495,31.25973892,31.7665329,32.27332687,32.27332687,32.27332687,32.27332687,32.27332687,32.27332687,32.27332687,32.27332687,32.27332687,32.27332687,32.27332687,32.27332687
THA,Thailand,https://www.countryflags.io/th/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.06072998,48.51212311,54.96351624,47.45708084,47.45708084,54.54650497,61.63593292,68.72535706,70.96336365,73.20137024,75.43937683,77.67738342,72.82596588,67.97454834,63.12312698,63.12312698,63.12312698,63.12312698,63.12312698,81.0009613,98.87879181,116.7566299,134.6344604,152.5122986,170.3901215,186.2336578,184.1993713,213.353363,211.9147491,212.2415619,262.2947388,295.2923889,409.8613892,538.5435791,628.5971069,640.2103271,643.1444702,583.6444092,525.3419189,392.8325806,246.2100525,139.6688232,109.3107758,99.85809326,180.4075317,274.2903137,580.6002197,779.4100342,1008.613892,1060.971924,1092.76416,1153.955566,1166.879395,987.2557983,919.319519,785.2536011,741.5889893,693.9119873,558.8172607,603.6259155,529.1917114,494.1731873,521.420105,533.2410889,664.5827637,822.7104492,745.8646851,902.3257446,973.1488037,906.9334106,975.4382324,935.0088501,910.5787964,1049.547974,1028.299072,1077.210571,1317.473511,1331.911133,1329.951538,1406.005127,1443.585327,1376.062744,1457.300415,1425.054443,1405.842529,1438.721191,1331.525635,1205.266235,1205.054321,1027.956421
TGO,Togo,https://www.countryflags.io/tg/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.6977844,355.6977844,355.6977844,355.6977844,355.6977844,355.6977844,355.6977844,355.6977844,355.6977844,353.9702759,352.2427368,350.5152283,348.7877197,347.0602112,345.3326721,343.6051636,343.6051636,343.6051636,343.6051636,343.6051636,343.6051636,343.6051636,343.6051636,343.6051636,356.9810791,370.3569641,383.7328796,397.1087952,410.4847107,633.0209351,855.557251,1064.717529,1273.87793,1273.945557,1274.013306,1274.080933,1064.988281,855.8955078,646.8028564,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144,437.710144
TCA,Turks and Caicos Islands,https://www.countryflags.io/tc/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,8271.298828,7305.292969,6339.286621,5373.280762,4407.274902,3441.268799,2475.262695,1509.256714,1509.256714,1509.256714,1509.256714,1509.256714,1509.256714,1509.256714,1913.614624,2317.972656,2722.330566,3126.688477,3531.046387,3935.404297,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,4339.762207,5429.73291,6519.703613,7609.674316,8699.644531,9789.615234,10879.58594,11969.55664,11969.55664,11969.55664,11969.55664,11969.55664,11969.55664,11969.55664,11969.55664,11969.55664,11969.55664,11969.55664,11969.55664
SYR,Syrian Arab Republic,,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,3.891421556,7.177814484,10.46420765,13.75059986,17.03699303,20.32338524,23.60977936,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157,26.89617157
SYC,Seychelles,https://www.countryflags.io/sc/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10334.63574,11553.13867,12771.64063,13990.14355,16480.79102,17755.64258,19030.49219,16761.30273,15938.46875,15115.63477,17326.75391,18342.50195,20303.86719,20626.45508,20542.30273,21484.23047,22426.1582,20037.38086,16985.71094,13298.21484,11249.49609,10198.80859,9982.519531,9766.230469,12016.22852,16194.37402,20717.49805,22764.00195,24810.50586,24625.95898,24441.41211,22984.22852,19621.04297,16929.60938,16477.09961,13786.40332,12492.35938,14502.44629,15615.63379,16950.2793,17436.00586,18022.12891,20846.43555,20977.0957,17803.625,14658.94238,11856.78027,9772.135742,7583.039063,5393.941406,5898.493164,6403.044922,7977.600586,9552.15625,9435.522461,8937.245117,8438.967773,7940.690918,7442.414063,5642.957031,3843.500244,3017.713623,3776.054443,4534.39502,5292.73584,6051.07666,7011.804199,9724.399414,10400.33398,10115.54102,9830.748047,9545.955078,9261.162109,8976.369141,7076.272461,7212.837402,6778.930176,6345.023438,5911.116211,5477.208984,5043.302246,5679.989258,6316.676758,7523.835938,8730.995117,9868.887695,11006.78027,12144.67285,11552.03027,10959.38867,10366.74609,9774.104492,9250.728516,8727.353516,8585.128906,8966.280273,9347.431641,9728.582031,9868.591797,10008.60156,10148.61133,9856.289063,9563.966797,9931.583984,8703.608398,7716.773438,6729.938965,5743.104492,5366.628418,4990.152344,3522.634277,3650.709961,3778.785645,3906.861328,4034.937012,3603.835205,3172.733154,2954.721436,2736.709961,2518.698242,2368.10791,2217.517578,2066.927002,2101.727539,2354.539307,2607.351318,2860.16333,3045.553955,3230.944824,3416.335449,3416.335449,3416.335449,3416.335449,3416.335449,3416.335449,3416.335449,3416.335449,3416.335449,3416.335449
SXM,Sint Maarten (Dutch part),,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5225.280762,5063.135742,4900.991211,4738.846191,4576.70166,4414.556641,4252.412109,4090.26709,4394.477051,4698.686523,5002.896484,5307.106445,5611.316406,5915.525879,6219.73584,6219.73584,6219.73584,6219.73584,6219.73584,6219.73584,6219.73584
